YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 07 21 00 305  8.5 10.6  1.31  7.69  4.41 999 1025.6   3.8   7.9  -2.5 99.0 99.00
2005 01 07 22 00 307  8.6 10.6  1.25  8.33  4.27 999 1026.1   3.8   7.9  -2.4 99.0 99.00
2005 01 07 23 00 323  8.2  9.6  1.16  8.33  4.32 999 1026.4   3.7   7.9  -2.8 99.0 99.00
2005 01 08 00 00 342  6.8  8.6  1.05  8.33  4.24 999 1026.6   3.6   7.9  -3.5 99.0 99.00
2005 01 08 01 00 320  5.4  6.9  0.95  8.33  4.40 999 1027.8   3.6   7.9  -3.0 99.0 99.00
2005 01 08 02 00 336  4.7  5.9  0.87  8.33  4.42 999 1028.2   3.5   7.9  -4.5 99.0 99.00
2005 01 08 03 00 335  3.3  4.4  0.79  8.33  4.62 999 1028.7   3.4   7.9  -4.9 99.0 99.00
2005 01 08 04 00 336  1.8  3.0  0.78  8.33  4.96 999 1028.7   3.2   7.9  -4.8 99.0 99.00
2005 01 08 05 00 306  1.0  1.6  0.88  7.69  5.63 999 1028.9   3.3   7.8  -4.7 99.0 99.00
2005 01 08 06 00 232  1.1  2.0  0.79  7.14  5.66 999 1028.4   3.4   7.9  -4.5 99.0 99.00
2005 01 08 07 00 285  0.9  2.1  0.76  7.14  5.71 999 1028.0   3.5   7.9  -4.4 99.0 99.00
2005 01 08 08 00 233  1.1  1.9  0.75  7.69  5.91 999 1027.3   3.7   8.0  -4.1 99.0 99.00
2005 01 08 09 00 229  1.6  2.4  0.79  7.14  6.00 999 1027.0   4.0   8.0  -3.3 99.0 99.00
2005 01 08 11 00 180  0.1  0.5  0.70  6.67  6.08 999 1025.8   4.3   7.9  -1.8 99.0 99.00
2005 01 08 12 00 129  2.3  3.1  0.62  7.69  6.00 999 1025.5   5.0   7.9  -0.4 99.0 99.00
2005 01 08 13 00 129  5.5  6.7  0.60  7.69  6.23 999 1024.2   5.7   7.9   0.4 99.0 99.00
2005 01 08 15 00 133  7.4  8.5  0.63  7.69  3.83 999 1023.0   5.8   7.9   2.7 99.0 99.00
2005 01 08 16 00 128  9.1 11.7  0.85  3.23  3.55 999 1020.5   5.9   7.9   4.5 99.0 99.00
2005 01 08 17 00 115  6.9  8.1  0.98  3.85  3.79 999 1018.9   6.2   7.9   5.2 99.0 99.00
2005 01 08 18 00 109  7.2  8.5  1.00  4.35  4.00 999 1016.8   7.1   7.8   6.2 99.0 99.00
2005 01 08 19 00  88  9.4 11.5  1.08  4.55  4.01 999 1013.5   7.5   7.8   6.9 99.0 99.00
2005 01 08 20 00  39  8.0  9.7  1.15  4.76  4.17 999 1013.9   7.1   7.8   6.6 99.0 99.00
2005 01 08 21 00  33 11.5 14.0  1.14  5.26  3.93 999 1012.4   6.6   7.8   6.2 99.0 99.00
2005 01 08 22 00  24 10.5 12.5  1.41  5.26  4.07 999 1014.3   5.8   7.8   5.0 99.0 99.00
2005 01 08 23 00  21  7.7  9.3  1.52  5.26  4.28 999 1015.8   5.3   7.8   4.5 99.0 99.00
2005 01 09 00 00 354  7.4  8.5  1.47  5.56  4.44 999 1017.9   5.3   7.8   4.3 99.0 99.00
2005 01 09 01 00 340  9.0 10.4  1.52  5.56  4.38 999 1019.3   4.1   7.8   3.3 99.0 99.00
2005 01 09 02 00 343  8.5 10.0  1.41  5.56  4.38 999 1020.8   3.7   7.8   2.4 99.0 99.00
2005 01 09 03 00 344  9.2 10.6  1.43  5.26  4.21 999 1022.0   3.8   7.8   1.5 99.0 99.00
2005 01 09 04 00 351  9.0 10.6  1.42  5.56  4.23 999 1022.9   3.7   7.8   1.7 99.0 99.00
2005 01 09 05 00 345  9.0 11.0  1.37  5.56  4.30 999 1023.7   3.2   7.9   0.7 99.0 99.00
2005 01 09 06 00 335  7.1  9.0  1.37  5.56  4.32 999 1024.4   3.1   8.1   0.9 99.0 99.00
2005 01 09 07 00 345  9.8 11.7  1.28  5.00  4.04 999 1025.0   2.9   8.0  -0.7 99.0 99.00
2005 01 09 08 00 358  8.9 10.8  1.27  5.00  3.99 999 1026.1   2.3   8.0  -1.1 99.0 99.00
2005 01 09 09 00   9  8.2 10.1  1.20  4.35  4.07 999 1026.0   1.9   8.0  -1.0 99.0 99.00
2005 01 09 11 00   1  6.4  9.3  1.12  5.00  4.11 999 1028.8   1.5   8.0  -1.6 99.0 99.00
2005 01 09 12 00  15  6.2  8.2  1.03  4.76  4.22 999 1029.1   1.4   8.0  -1.4 99.0 99.00
2005 01 09 13 00  15  5.1  7.9  0.94  4.76  4.21 999 1029.8   1.3   8.0  -1.5 99.0 99.00
2005 01 09 15 00  15  4.6  7.6  0.96  5.88  4.32 999 1030.4   1.8   8.0  -0.9 99.0 99.00
2005 01 09 16 00  27  2.6  4.3  0.94  9.09  4.66 999 1030.5   2.0   8.0  -0.9 99.0 99.00
2005 01 09 17 00  22  2.3  3.3  0.93  8.33  4.70 999 1029.9   2.3   8.0  -0.7 99.0 99.00
2005 01 09 18 00  20  2.4  3.8  0.87  8.33  4.48 999 1029.1   2.6   8.0  -0.7 99.0 99.00
2005 01 09 19 00  20  2.8  4.2  0.93  7.69  4.87 999 1029.3   2.7   8.0  -0.3 99.0 99.00
2005 01 09 20 00  13  3.3  4.9  0.88  8.33  4.75 999 1029.0   2.9   8.0  -0.1 99.0 99.00
2005 01 09 21 00 350  3.0  4.1  0.82  8.33  4.76 999 1028.8   3.0   8.0   0.0 99.0 99.00
2005 01 09 22 00 325  4.4  5.4  0.80  8.33  4.84 999 1028.3   3.2   8.1   0.4 99.0 99.00
2005 01 09 23 00 332  4.5  5.8  0.79  7.69  4.94 999 1028.2   3.1   8.1   0.7 99.0 99.00
2005 01 10 00 00 313  3.8  4.8  0.74  7.14  4.76 999 1027.6   2.6   8.1   0.4 99.0 99.00
2005 01 10 01 00 311  3.7  4.8  0.72  7.14  4.99 999 1027.8   2.8   8.1   0.6 99.0 99.00
2005 01 10 02 00 333  4.6  5.6  0.75  6.25  5.22 999 1027.4   2.6   8.1   1.2 99.0 99.00
2005 01 10 03 00 343  4.6  5.7  0.70  7.69  4.96 999 1026.8   2.4   8.1   1.5 99.0 99.00
2005 01 10 04 00 303  5.7  7.0  0.72  7.14  4.84 999 1026.6   2.3   8.2   1.5 99.0 99.00
2005 01 10 05 00 305  4.2  5.6  0.75  9.09  4.32 999 1025.6   1.9   8.2   1.0 99.0 99.00
2005 01 10 06 00 285  2.8  4.3  0.84  9.09  5.27 999 1025.0   2.6   8.2 999.0 99.0 99.00
2005 01 10 07 00 266  3.7  4.9  0.78  9.09  5.56 999 1024.4   3.2   8.2  -0.2 99.0 99.00
